Source	ISIN	ISIN Name	Type	Qty	MktPrice	Total	Statement Date
CDSL	INE522F01014	COAL INDIA LIMITED - EQUITY SHARES	S	70	383.3	26831	15-Dec-25
CDSL	INE600Y01019	DYNAMIC CABLES LIMITED # EQUITY SHARES	S	4	334.3	1337.2	15-Dec-25
CDSL	INF179K01WA6	HDFC AMC LTD#HDFC MF-HDFC BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	18.184	576.663	10486.03999	15-Dec-25
CDSL	INE066F01020	HINDUSTAN AERONAUTICS LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.5/- AFTER SUB-DIVISION	S	7	4301.65	30111.55	15-Dec-25
CDSL	INE0GSL01024	HP ADHESIVES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/- AFTER SUB-DIVISION	S	228	43.18	9845.04	15-Dec-25
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	63.506	4724.973412	15-Dec-25
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	113.36	204841.52	15-Dec-25
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	888.65	5160.39055	15-Dec-25
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	120	163.6	19632	15-Dec-25
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	674.1	17526.6	15-Dec-25
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	113.8	11835.2	15-Dec-25
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	172	14792	15-Dec-25
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	193.7	193.7	15-Dec-25
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	400.5	5607	15-Dec-25
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	300.75	11127.75	15-Dec-25
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	1051.3	2102.6	15-Dec-25
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.862	46695.88648	15-Dec-25
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	4073.7	40737	15-Dec-25
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	56.003	137797.3976	15-Dec-25
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	13.891	26121.77546	15-Dec-25
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	26.847	31909.86095	15-Dec-25
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	89.713	34102.96154	15-Dec-25
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	176.04	97350.12	15-Dec-25
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	115.391	65476.08435	15-Dec-25
CDSL	INE745G01035	MULTI COMMODITY EXCHANGE OF INDIA LIMITED-NEW EQUITY SHARES OF RS 10/- AFTER CONSOLIDATION	S	5	10165.7	50828.5	15-Dec-25
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	89.61	79932.12	15-Dec-25
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	294.63	22391.88	15-Dec-25
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	185.828	76845.45284	15-Dec-25
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	809.9	3239.6	15-Dec-25
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1212.8	9702.4	15-Dec-25
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	263.6	3954	15-Dec-25
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	238.112	66414.43715	15-Dec-25
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	275.435	16087.05661	15-Dec-25
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	344.3	21346.6	15-Dec-25
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	402.7	4027	15-Dec-25
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	578.1	4624.8	15-Dec-25
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	89.27	10355.32	15-Dec-25
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	53.231	43938.46433	15-Dec-25
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	171.9	56555.1	15-Dec-25
CDSL	INE280A01028	TITAN COMPANY LIMITED#NEW EQUITY SHARES OF RE-1/-AFTER SUB-DIVISION	S	3	3880.4	11641.2	15-Dec-25
CDSL	INE849A01020	TRENT LIMITED # NEW EQ SH WITH FV RS.1/- AFTER SUB DIVISION	S	9	4072.95	36656.55	15-Dec-25
CDSL	INE0AE001013	VISHNU PRAKASH R PUNGLIA LIMITED # EQUITY SHARES	S	12	72.78	873.36	15-Dec-25
CDSL	INE883F01010	AADHAR HOUSING FINANCE LIMITED # EQUITY SHARES	S	15	479.4	7191	22-Feb-26
CDSL	INE415A01038	AGI GREENPAC LIMITED - NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	2	573.45	1146.9	22-Feb-26
CDSL	INE03Q201024	ALIVUS LIFE SCIENCES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS. 2/- AFTER SUB DIVISION	S	5	911.1	4555.5	22-Feb-26
CDSL	INE079A01024	AMBUJA CEMENTS LIMITED-NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	40	512.1	20484	22-Feb-26
CDSL	INE930P01018	ANUPAM RASAYAN INDIA LIMITED # EQUITY SHARES	S	2	1285.55	2571.1	22-Feb-26
CDSL	INF194KB1AL4	BANDHAN AMC LTD#BANDHAN MF-BANDHAN SMALL CAP FUND-DIRECT-GROWTH	MF	2051.675	49.986	102555.0266	22-Feb-26
CDSL	INE029A01011	BHARAT PETROLEUM CORPORATION LTD EQUITY SHARES	S	47	365.85	17194.95	22-Feb-26
CDSL	INE397D01024	BHARTI AIRTEL LIMITED - EQUITY SHARES OF RE 5/- AFTER SUB-DIVISION	S	4	1977.7	7910.8	22-Feb-26
CDSL	INF760K01EZ8	CANARA ROBECO AMC LTD#CANARA ROBECO MF-CANARA ROBECO EQUITY HYBRID FUND-DIRECT-GROWTH	MF	143.284	418.75	60000.175	22-Feb-26
CDSL	INF760K01EI4	CANARA ROBECO AMC LTD-CANARA ROBECO MF-CANARA ROBECO LARGE AND MID CAP FUND DIRECT PLAN GROWTH	MF	310.83	284.61	88465.3263	22-Feb-26
CDSL	INE736A01011	CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED -EQUITY SHARES	S	25	1320.4	33010	22-Feb-26
CDSL	INE522F01014	COAL INDIA LIMITED - EQUITY SHARES	S	70	423.6	29652	22-Feb-26
CDSL	INE600Y01019	DYNAMIC CABLES LIMITED # EQUITY SHARES	S	4	281.9	1127.6	22-Feb-26
CDSL	INF179K01WA6	HDFC AMC LTD#HDFC MF-HDFC BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	18.184	576.21	10477.80264	22-Feb-26
CDSL	INE066F01020	HINDUSTAN AERONAUTICS LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.5/- AFTER SUB-DIVISION	S	7	4172.8	29209.6	22-Feb-26
CDSL	INE0GSL01024	HP ADHESIVES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/- AFTER SUB-DIVISION	S	228	37.35	8515.8	22-Feb-26
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	64.421	4793.051242	22-Feb-26
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	132.16	238813.12	22-Feb-26
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	902.87	5242.96609	22-Feb-26
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	120	174.1	20892	22-Feb-26
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	645.9	16793.4	22-Feb-26
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	111.9	11637.6	22-Feb-26
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	169.1	14542.6	22-Feb-26
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	176.75	176.75	22-Feb-26
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	327	4578	22-Feb-26
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	258.6	9568.2	22-Feb-26
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	1006.85	2013.7	22-Feb-26
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.877	46726.52415	22-Feb-26
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	4380.25	43802.5	22-Feb-26
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	58.116	142996.5102	22-Feb-26
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	15.245	28667.94809	22-Feb-26
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	26.677	31707.80201	22-Feb-26
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	82.154	31229.52864	22-Feb-26
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	153.7	84996.1	22-Feb-26
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	105.493	59859.682	22-Feb-26
CDSL	INE745G01043	MULTI COMMODITY EXCHANGE OF INDIA LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/-AFTER SUB-DIVISION	S	25	2396.35	59908.75	22-Feb-26
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	101.7	90716.4	22-Feb-26
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	289.24	21982.24	22-Feb-26
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	183.334	75814.10902	22-Feb-26
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	854.1	3416.4	22-Feb-26
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1015.4	8123.2	22-Feb-26
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	298.9	4483.5	22-Feb-26
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	221.341	61736.65306	22-Feb-26
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	261.066	15247.8208	22-Feb-26
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	354.3	21966.6	22-Feb-26
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	437.35	4373.5	22-Feb-26
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	566.6	4532.8	22-Feb-26
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	71.66	8312.56	22-Feb-26
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	55.608	45900.51144	22-Feb-26
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	208.25	68514.25	22-Feb-26
CDSL	INE280A01028	TITAN COMPANY LIMITED#NEW EQUITY SHARES OF RE-1/-AFTER SUB-DIVISION	S	3	4235.6	12706.8	22-Feb-26
CDSL	INE849A01020	TRENT LIMITED # NEW EQ SH WITH FV RS.1/- AFTER SUB DIVISION	S	9	4088.75	36798.75	22-Feb-26
CDSL	INE0AE001013	VISHNU PRAKASH R PUNGLIA LIMITED # EQUITY SHARES	S	12	47.08	564.96	22-Feb-26
NSDL	INE021A01026	ASIAN PAINTS LIMITED EQ NEW FV Re. 1/-	S	30	2428.1	72843	22-Feb-26
NSDL	INF846K01DP8	AXIS MUTUAL FUND LARGECAP FD- DRGROWTH	MF	3260.37	70.63	230279.9331	22-Feb-26
NSDL	INE486A01021	CESC LIMITED EQ NEW FV Re. 1/-	S	200	155.43	31086	22-Feb-26
NSDL	INE016A01026	DABUR INDIA LIMITED EQ F.V. RE.1	S	76	509.7	38737.2	22-Feb-26
NSDL	INE066A01021	EICHER MOTORS LIMITED EQ NEW FV RE. 1/-	S	39	7936.5	309523.5	22-Feb-26
NSDL	IN0020200161	GOVERNMENT OF INDIA SGB 11AG28 S V 2.50 FV RS 5334	ETF	20	15394.48	307889.6	22-Feb-26
NSDL	INE040A01034	HDFC BANK LIMITED EQ NEW FV RE. 1/-	S	54	911.85	49239.9	22-Feb-26
NSDL	INE030A01027	HINDUSTAN UNILEVER LIMITED EQ F.V. RS 1	S	14	2314.5	32403	22-Feb-26
NSDL	INF109KC1NT3	ICICI PRUDENTIAL MUTUAL FUND MUTUAL FUND GOLD EXCHANGE TRADED FD OP	MF	3090	132.16	408374.4	22-Feb-26
NSDL	INF109K012R6	ICICI PRUDENTIAL MUTUAL FUND NIFTY ETF OPEN ENDED	ETF	1955	287.97	562981.35	22-Feb-26
NSDL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQ	S	1050	173.79	182479.5	22-Feb-26
NSDL	INE009A01021	INFOSYS LIMITED EQ FV RS 5	S	42	1353.2	56834.4	22-Feb-26
NSDL	INE758E01017	JIO FINANCIAL SERVICES LIMITED EQ	S	14	258.6	3620.4	22-Feb-26
NSDL	INF174K01DS9	KOTAK MAHINDRA MUTUAL FUND KOTAK MIDCAP FUND RG  GROWTH	MF	3406.05	135.697	462190.7669	22-Feb-26
NSDL	INE2KCE01013	KWALITY WALL'S (INDIA) LIMITED EQ	S	14	27.73	388.22	22-Feb-26
NSDL	INF769K01HF4	MIRAE ASSET MUTUAL FUND MIRAE ASSET NYSE FANG + ETF	ETF	50	153.7	7685	22-Feb-26
NSDL	INF247L01AP3	MOTILAL OSWAL MUTUAL FUND MOTILAL OSWAL NASDAQ 100 ETF	ETF	10	225.79	2257.9	22-Feb-26
NSDL	INE0PO601011	NATIONAL PEROXIDE LIMITED EQ	S	5	417	2085	22-Feb-26
NSDL	INE239A01024	NESTLE INDIA LIMITED EQ NEW FV RE 1/-	S	205	1293.8	265229	22-Feb-26
NSDL	INE848E01016	NHPC LIMITED EQ	S	800	74.47	59576	22-Feb-26
NSDL	INE733E01010	NTPC LIMITED EQ	S	150	372.95	55942.5	22-Feb-26
NSDL	INE318A01026	PIDILITE INDUSTRIES LIMITED EQ NEW FV RE.1/-	S	106	1464.9	155279.4	22-Feb-26
NSDL	INF879O01019	PPFAS MUTUAL FUND PARAG PARIKH FLEXICAP FUND REG GROWTH	MF	6777.3	84.5642	573116.9527	22-Feb-26
NSDL	INE002A01018	RELIANCE INDUSTRIES LIMITED EQ	S	54	1419.4	76647.6	22-Feb-26
NSDL	INE425Y01011	RPSG VENTURES LIMITED EQ	S	4	709.2	2836.8	22-Feb-26
NSDL	INE803H01014	RUCHIRA PAPERS LIMITED EQ	S	33	104.65	3453.45	22-Feb-26
NSDL	INE020801028	SPENCER'S RETAIL LIMITED EQ NEW FV RS. 5/-	S	12	34.47	413.64	22-Feb-26
NSDL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED EQ NEW FV RE.1/-	S	21	2686.2	56410.2	22-Feb-26
NSDL	INE280A01028	TITAN COMPANY LIMITED EQ NEW Re.1/-	S	44	4236.4	186401.6	22-Feb-26
NSDL	INE021A01026	ASIAN PAINTS LIMITED EQ NEW FV Re. 1/-	S	2	2464	4928	17-Apr-26
NSDL	INF846K01DP8	AXIS MUTUAL FUND LARGECAP FD- DRGROWTH	MF	3412.99	67.31	229728.3569	17-Apr-26
NSDL	INE486A01021	CESC LIMITED EQ NEW FV Re. 1/-	S	200	171.49	34298	17-Apr-26
NSDL	INE016A01026	DABUR INDIA LIMITED EQ F.V. RE.1	S	0	442.85	0	17-Apr-26
NSDL	INE066A01021	EICHER MOTORS LIMITED EQ NEW FV RE. 1/-	S	41	7189.5	294769.5	17-Apr-26
NSDL	IN0020200161	GOVERNMENT OF INDIA SGB 11AG28 S V 2.50 FV RS 5334	ETF	20	15061.61	301232.2	17-Apr-26
NSDL	INE040A01034	HDFC BANK LIMITED EQ NEW FV RE. 1/-	S	54	799.9	43194.6	17-Apr-26
NSDL	INE030A01027	HINDUSTAN UNILEVER LIMITED EQ F.V. RS 1	S	14	2240.8	31371.2	17-Apr-26
NSDL	INF109KC1NT3	ICICI PRUDENTIAL MUTUAL FUND MUTUAL FUND GOLD EXCHANGE TRADED FD OP	MF	3250	129.25	420062.5	17-Apr-26
NSDL	INF109K012R6	ICICI PRUDENTIAL MUTUAL FUND NIFTY ETF OPEN ENDED	ETF	2103	274.39	577042.17	17-Apr-26
NSDL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQ	S	0	145.88	0	17-Apr-26
NSDL	INE009A01021	INFOSYS LIMITED EQ FV RS 5	S	4	1318.7	5274.8	17-Apr-26
NSDL	INE758E01017	JIO FINANCIAL SERVICES LIMITED EQ	S	14	243.86	3414.04	17-Apr-26
NSDL	INF174K01DS9	KOTAK MAHINDRA MUTUAL FUND KOTAK MIDCAP FUND RG  GROWTH	MF	3558.86	136.288	485029.9117	17-Apr-26
NSDL	INE2KCE01013	KWALITY WALL'S (INDIA) LIMITED EQ	S	14	26.02	364.28	17-Apr-26
NSDL	INF769K01HF4	MIRAE ASSET MUTUAL FUND MIRAE ASSET NYSE FANG + ETF	ETF	50	175.5	8775	17-Apr-26
NSDL	INF247L01AP3	MOTILAL OSWAL MUTUAL FUND MOTILAL OSWAL NASDAQ 100 ETF	ETF	10	286.78	2867.8	17-Apr-26
NSDL	INE0PO601011	NATIONAL PEROXIDE LIMITED EQ	S	5	405.8	2029	17-Apr-26
NSDL	INE239A01024	NESTLE INDIA LIMITED EQ NEW FV RE 1/-	S	205	1285.6	263548	17-Apr-26
NSDL	INE848E01016	NHPC LIMITED EQ	S	800	83.56	66848	17-Apr-26
NSDL	INE733E01010	NTPC LIMITED EQ	S	150	393.6	59040	17-Apr-26
NSDL	INE318A01026	PIDILITE INDUSTRIES LIMITED EQ NEW FV RE.1/-	S	106	1393.4	147700.4	17-Apr-26
NSDL	INF879O01019	PPFAS MUTUAL FUND PARAG PARIKH FLEXICAP FUND REG GROWTH	MF	7019.69	83.5109	586220.6296	17-Apr-26
NSDL	INE002A01018	RELIANCE INDUSTRIES LIMITED EQ	S	54	1365	73710	17-Apr-26
NSDL	INE425Y01011	RPSG VENTURES LIMITED EQ	S	4	962.5	3850	17-Apr-26
NSDL	INE803H01014	RUCHIRA PAPERS LIMITED EQ	S	33	115.56	3813.48	17-Apr-26
NSDL	INE020801028	SPENCER'S RETAIL LIMITED EQ NEW FV RS. 5/-	S	12	35.25	423	17-Apr-26
NSDL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED EQ NEW FV RE.1/-	S	2	2581.5	5163	17-Apr-26
NSDL	INE280A01028	TITAN COMPANY LIMITED EQ NEW Re.1/-	S	44	4525.9	199139.6	17-Apr-26
CDSL	INE883F01010	AADHAR HOUSING FINANCE LIMITED # EQUITY SHARES	S	15	496.8	7452	17-Apr-26
CDSL	INE415A01038	AGI GREENPAC LIMITED - NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	2	585.45	1170.9	17-Apr-26
CDSL	INE03Q201024	ALIVUS LIFE SCIENCES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS. 2/- AFTER SUB DIVISION	S	5	1066.65	5333.25	17-Apr-26
CDSL	INE079A01024	AMBUJA CEMENTS LIMITED-NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	40	458.95	18358	17-Apr-26
CDSL	INE930P01018	ANUPAM RASAYAN INDIA LIMITED # EQUITY SHARES	S	2	1289.1	2578.2	17-Apr-26
CDSL	INE021A01026	ASIAN PAINTS  LIMITED # NEW EQUITY SHARES OF RE.1/- AFTER SUB DIVISION	S	28	2463.4	68975.2	17-Apr-26
CDSL	INF194KB1AL4	BANDHAN AMC LTD#BANDHAN MF-BANDHAN SMALL CAP FUND-DIRECT-GROWTH	MF	2051.675	50.823	104272.2785	17-Apr-26
CDSL	INE029A01011	BHARAT PETROLEUM CORPORATION LTD EQUITY SHARES	S	47	312.05	14666.35	17-Apr-26
CDSL	INE397D01024	BHARTI AIRTEL LIMITED - EQUITY SHARES OF RE 5/- AFTER SUB-DIVISION	S	4	1846.55	7386.2	17-Apr-26
CDSL	INF760K01EZ8	CANARA ROBECO AMC LTD#CANARA ROBECO MF-CANARA ROBECO EQUITY HYBRID FUND-DIRECT-GROWTH	MF	143.284	409.46	58669.06664	17-Apr-26
CDSL	INF760K01EI4	CANARA ROBECO AMC LTD-CANARA ROBECO MF-CANARA ROBECO LARGE AND MID CAP FUND DIRECT PLAN GROWTH	MF	310.83	281.28	87430.2624	17-Apr-26
CDSL	INE736A01011	CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED -EQUITY SHARES	S	25	1393.2	34830	17-Apr-26
CDSL	INE522F01014	COAL INDIA LIMITED - EQUITY SHARES	S	70	438.7	30709	17-Apr-26
CDSL	INE016A01026	DABUR INDIA LIMITED - EQUITY SHARES (FV RE.1/-)	S	76	442.1	33599.6	17-Apr-26
CDSL	INE600Y01019	DYNAMIC CABLES LIMITED # EQUITY SHARES	S	4	332.55	1330.2	17-Apr-26
CDSL	INF179K01WA6	HDFC AMC LTD#HDFC MF-HDFC BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	18.184	560.939	10200.11478	17-Apr-26
CDSL	INE066F01020	HINDUSTAN AERONAUTICS LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.5/- AFTER SUB-DIVISION	S	7	4387.1	30709.7	17-Apr-26
CDSL	INE0GSL01024	HP ADHESIVES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/- AFTER SUB-DIVISION	S	228	40.75	9291	17-Apr-26
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	64.357	4788.289514	17-Apr-26
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	129.23	233518.61	17-Apr-26
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	905.82	5260.09674	17-Apr-26
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	1170	145.85	170644.5	17-Apr-26
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	564.75	14683.5	17-Apr-26
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	104.85	10904.4	17-Apr-26
CDSL	INE009A01021	INFOSYS LIMITED - EQUITY SHARES OF RS 5/- EACH	S	38	1318.6	50106.8	17-Apr-26
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	183	15738	17-Apr-26
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	162.45	162.45	17-Apr-26
